"","ID.x","DataElem","Theme","QuesID","Response","MaturityVar","PointValue","PtVal_int","ID.y","unite.","VarID","VarID.condnsd","VarName","Field.Question","Drop"
"172",122,"Nearshore and Estuarine Bathymetry","Elevation",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"173",123,"watercourses","Hydrography",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"174",124,"water bodies","Hydrography",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"175",125,"Water body shorelines","Hydrography",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"176",128,"water supply & transmission facilities","Utilities",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"177",129,"electric generation & transmission facilities","Utilities",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"178",13,"air quality maintenance areas","Admin Bnds",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"179",13,"Vehicle Inspection Areas","Admin Bnds",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"180",139,"Aquatic Habitat","Bioscience",28,"In progress-partial resrcs",1,"3",3,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"181",140,"anadromous fish abundance","Bioscience",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"182",140,"Anadromous Fish Abundance","Bioscience",28,"Planned-no resrcs",1,"1",1,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"183",141,"Geology","Geoscience",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"184",142,"Soil","Geoscience",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"185",143,"Geomorphology","Geoscience",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"186",146,"Existing Vegetation","Bioscience",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"187",146,"Wildlife Habitats","Bioscience",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"188",150,"fish stock status","Bioscience",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"189",151,"hatchery release locations","Bioscience",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"190",158,"Land Use","LULC",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"191",162,"Debris Flow Hazard Zone","Hazards",28,"In progress-full resrcs",1,"4",4,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"192",164,"hazards/earthquake hazard","Hazards",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"193",167,"Tsunami inundation zone","Hazards",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"194",172,"Hazardous Materials Sites","Preparedness",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"195",174,"precipitation - 24-hour intensity","Climate",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"196",178,"temperature - mean first/last 32 deg F dates","Climate",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"197",179,"snowfall - monthly & annual","Climate",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"198",180,"snow water equivalent","Climate",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"199",183,"soil freeze depth","Climate",28,"Planned-no resrcs",1,"1",1,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"200",184,"temperature ranges","Climate",28,"Planned-no resrcs",1,"1",1,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"201",185,"wind flow - monthly","Climate",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"202",186,"solar radiation - monthly average","Climate",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"203",187,"cloud cover - monthly average","Climate",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"204",198,"Evacuation Routes","Preparedness",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"205",200,"Public Safety Station Locations","Preparedness",28,"In progress-partial resrcs",1,"3",3,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"206",207,"Schools","Preparedness",28,"In progress-partial resrcs",1,"3",3,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"207",210,"commercial datasets","Climate",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"208",211,"fog occurrence in western Oregon","Climate",28,"Planned-no resrcs",1,"1",1,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"209",212,"precipitation - historic monthly","Climate",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"210",222,"Emergency Facilities","Preparedness",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"211",224,"State Police Operations","Preparedness",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"212",224,"State Police Post Boundaries","Preparedness",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"213",228,"temperature - historic monthly max & min","Climate",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"214",240,"Elevation Bands","Elevation",28,"Planned-no resrcs",1,"1",1,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"215",243,"Correctional Facilities","Preparedness",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"216",273,"fish passage barriers","Bioscience",28,"Planned-no resrcs",1,"1",1,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"217",278,"stream gages","Hydrography",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"218",3,"Taxlots","Cadastral",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"219",44,"Non-Attainment Areas (National Ambient Air Quality Stds)","Admin Bnds",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"220",45,"Oil Spill Geographic Response Areas","Admin Bnds",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"221",50,"Public Safety Response Areas","Preparedness",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"222",67,"Urban Growth Boundaries","Admin Bnds",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"223",83,"Cities","Preparedness",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"224",89,"Health Care Facilities","Preparedness",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"225",90,"Stadiums","Preparedness",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"226",91,"dam facilities","Preparedness",28,"Desired",1,"0",0,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"227",92,"Commercial Key Assets","Preparedness",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"228",94,"Road centerlines","Transportation",28,"Fully implemented",1,"5",5,511,1,93,68,"StndOGIC","QID 014 Does this data element have a standard that has been endorsed by Oregon Geographic Information Council?",0
"229",101,"Oregon Zoning","Admin Bnds",31,"Well established",1,"4",4,531,1,104,73,"QAProc","QID 011 Is there a quality assurance process for the dataset?",0
"230",108,"Military Facilities","Preparedness",31,"None",1,"0",0,531,1,104,73,"QAProc","QID 011 Is there a quality assurance process for the dataset?",0
"231",11,"City Limits","Admin Bnds",31,"None",1,"0",0,531,1,104,73,"QAProc","QID 011 Is there a quality assurance process for the dataset?",0
"232",114,"0.5-meter DOQs","Imagery",31,"Under development",1,"1",1,531,1,104,73,"QAProc","QID 011 Is there a quality assurance process for the dataset?",0
"233",115,"1-meter DOQs","Imagery",31,"Fully implemented",1,"5",5,531,1,104,73,"QAProc","QID 011 Is there a quality assurance process for the dataset?",0
"234",118,"Digital evelation models","Elevation",31,"Under development",1,"1",1,531,1,104,73,"QAProc","QID 011 Is there a quality assurance process for the dataset?",0
"235",119,"Elevation Contours","Elevation",31,"Well established",1,"4",4,531,1,104,73,"QAProc","QID 011 Is there a quality assurance process for the dataset?",0
"236",121,"Aspect","Elevation",31,"Under development",1,"1",1,531,1,104,73,"QAProc","QID 011 Is there a quality assurance process for the dataset?",0
"237",122,"bathymetry","Elevation",31,"None",1,"0",0,531,1,104,73,"QAProc","QID 011 Is there a quality assurance process for the dataset?",0
"238",123,"watercourses","Hydrography",31,"Well established",1,"4",4,531,1,104,73,"QAProc","QID 011 Is there a quality assurance process for the dataset?",0
"239",125,"Water body shorelines","Hydrography",31,"Under development",1,"1",1,531,1,104,73,"QAProc","QID 011 Is there a quality assurance process for the dataset?",0
"240",127,"hydrologic units (1st-6th fields)","Hydrography",31,"None",1,"0",0,531,1,104,73,"QAProc","QID 011 Is there a quality assurance process for the dataset?",0
"241",128,"water supply & transmission facilities","Utilities",31,"Fully implemented",1,"5",5,531,1,104,73,"QAProc","QID 011 Is there a quality assurance process for the dataset?",0
"242",129,"electric generation & transmission facilities","Utilities",31,"Fully implemented",1,"5",5,531,1,104,73,"QAProc","QID 011 Is there a quality assurance process for the dataset?",0
